timestamp,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
202001018,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,37.801,16.1139,0,0,67.4165,12.465,36.5408,0.0207177,8.74148,17.1725,3.79921,345.081,4.6984,2.17229,1.79442,56.1119,4.34464,41.6087,17.1187,11.2869,16.8806,23.9234
202001019,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,15.4755,6.31294,0.00783175,0.00880794,27.7905,5.11572,15.0476,0.00825182,3.54408,6.83262,1.48842,326.061,4.16646,2.03949,1.5315,51.3887,3.72992,35.7277,15.288,9.67679,14.1897,21.7006
202001020,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,10.317,4.20862,0.00522116,0.00587196,18.527,3.41048,10.0317,0.00550121,2.36272,4.55508,0.992277,335.451,4.18361,2.04839,1.56808,54.8322,3.82203,37.4222,15.2772,10.2025,14.1207,21.782
202001021,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,5.15849,0,0,0,9.26349,1.70524,5.01587,0,1.18136,2.27754,0,344.841,4.20077,0,1.60466,55.6186,3.91414,0,15.2665,0,0,21.8634
202001022,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.174,0,0,1.64124,0,4.00625,0,0,0,13.9827,0
202001023,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.651,4.0834,2.01805,1.56567,59.625,3.83176,39.5335,14.9861,10.8795,13.832,21.3014
20250100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.191,3.96057,1.81875,0,62.2671,0,40.7814,15.2388,11.5104,13.7033,20.7073
20250101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.395,3.79842,1.76034,0,60.1917,0,39.1366,14.5028,11.2024,13.6475,19.9236
20250102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.076,3.71156,0,0,0,0,37.849,14.1661,10.5896,13.5686,19.5038
20250103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.994,3.6247,0,0,54.1067,0,36.5614,0,9.9768,13.4897,19.0839
20250104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.026,3.53784,1.6821,0,0,0,35.2738,0,9.36401,0,0
20250105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,2.74684,1.22387,0,0,0,0,0,0,0,1.39115,0,94.4904,0,0,0,0,0,0,0,0,0,18.6726
20250106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,5.49369,2.44774,0.00323466,0,9.95553,1.8382,5.65331,0,1.34532,2.78231,0.57711,296.792,3.58922,1.68852,0,50.4838,0,35.8258,13.4002,9.69038,14.8004,18.6811
20250107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,8.24053,3.67162,0,0,14.9333,2.7573,8.47997,0.00460388,2.01799,4.17346,0.865665,288.675,3.61491,1.69173,0,50.1936,0,36.1019,13.354,9.85357,15.4951,18.6896
20250108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,28.225,12.5595,0.0162831,0,50.0527,9.28444,27.9047,0.0158409,6.76146,13.6327,2.96119,333.885,4.60903,2.0924,0,58.6657,0,43.7511,17.2151,12.0875,18.9298,23.0432
20250109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,48.1866,21.4372,0.0277007,0.0272103,85.1308,15.804,47.3059,0,11.4994,23.0803,5.05431,378.291,5.59308,2.48836,0,66.998,0,51.2998,21.039,14.2939,22.3213,27.3447
20250110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,68.1071,0,0,0,120.133,22.3099,66.661,0,16.2274,32.5082,7.1435,245.044,6.59618,2.89045,0,0,0,58.997,0,16.5307,0,31.731
20250111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,82.043,36.4383,0,0,145.37,26.9148,80.3389,0,19.4948,39.0045,8.59115,290.415,6.83185,2.96001,0,78.9233,0,61.0395,25.9631,17.4122,26.398,32.7799
20250112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,95.9789,42.5784,0,0,170.608,31.5198,0,0,22.7622,45.5008,10.0388,262.545,7.06751,3.02957,0,82.4314,0,63.0819,27.0159,18.2937,26.9554,33.8288
20250113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,109.915,0,0,0,2.60304,36.1247,107.695,0,26.0295,0,11.4865,467.19,7.30318,3.09913,0,85.9395,0,0,28.0686,0,0,0
20250114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,99.0294,43.6663,0,0,176.697,0,0,0,23.3544,0,10.2953,67.4929,6.96242,2.95767,0,0,0,61.198,26.2905,17.9232,26.2,0
20250115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,88.144,38.6142,0,0,32.0615,0,86.0122,0,20.6793,0,9.10415,432.322,6.62167,2.81622,0,74.7459,0,57.2716,0,16.6712,24.8873,0
20250116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,77.2586,33.562,0,0.0436884,138.402,25.3746,75.171,0.042729,18.0042,35.3692,7.913,310.493,6.28091,2.67476,0,69.1492,0,53.3452,22.7343,15.4192,23.5746,30.6111
20250117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,56.3539,24.2964,0.0304116,0,100.645,18.4768,54.6431,0,13.0565,25.5985,5.72843,386.407,5.68233,2.47747,0,64.3919,0,47.4505,20.4259,13.7726,20.3605,28.1395
20250118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,35.4493,15.0308,0.0187501,0.0199362,62.8875,11.5791,34.1152,0.0193645,8.10888,15.8277,3.54385,357.924,5.08374,2.28017,0,59.6346,0,41.5559,18.1175,12.1259,17.1464,25.6679
20250119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,14.5446,5.76522,0.00708858,0.00806007,25.13,4.68135,13.5873,0.00768223,3.16123,6.05696,1.35928,329.442,4.48515,2.08287,0,54.8773,0,35.6612,15.8091,10.4793,13.9323,23.1963
20250120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,9.6964,3.84348,0.00472572,0.00537338,16.7534,3.1209,9.05821,0.00512149,2.10749,4.03798,0.906187,347.889,4.41839,2.03377,0,58.7242,0,38.4645,16.1097,11.0284,13.8932,22.8891
20250121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,4.8482,0,0,0,8.37668,1.56045,0,0,0,2.01899,0,366.336,4.35163,1.98467,0,29.0069,0,0,16.4102,11.5774,0,22.582
20250122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.572,4.28487,0,0,0,0,0,0,0,13.815,22.2749
20250123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,87.0879,87.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.987,4.12272,1.87716,0,64.3425,0,42.4263,15.9748,11.8184,13.7591,21.4911
20300100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.671,4.13347,1.97925,0,59.528,0,41.7115,14.646,10.7857,0,21.3683
20300101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.67,4.01694,1.95596,0,58.148,0,41.557,14.2967,10.559,0,20.8247
20300102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.334,3.78788,1.88192,0,55.172,0,39.7093,13.9259,10.0609,0,19.7841
20300103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.999,3.55883,1.80789,0,52.1961,0,37.8615,13.555,9.56274,0,18.7436
20300104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38929,3.32977,1.73385,0,0,0,0,13.1841,0,0,0
20300105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,2.93851,1.40966,0.00185693,0.00173219,5.46054,1.00607,3.15561,0.0017192,0.748693,1.5613,0.33236,299.31,3.39113,1.7031,0,48.7509,0,34.9684,12.9955,9.10162,0,17.9006
20300106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,5.87703,2.81933,0.00371386,0,10.9211,2.01214,6.31121,0,1.49739,3.12259,0,291.957,3.45248,0,0,48.2817,0,33.923,12.8068,9.13863,0,18.0982
20300107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,8.81554,4.22899,0,0,16.3816,3.01821,9.46682,0,2.24608,4.68389,0.997079,284.603,3.51383,1.64158,0,47.8126,0,32.8776,12.6181,9.17564,0,18.2958
20300108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,28.6593,13.3285,0.0173093,0,52.1316,9.6958,29.2807,0,7.06575,14.4956,3.1425,322.332,4.27085,1.94146,0,55.7174,0,40.1767,15.6689,11.256,0,21.5095
20300109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,48.4788,22.4166,0.0290327,0.0281764,87.8364,16.3651,49.0684,0.0279483,11.8792,24.2944,5.2852,359.269,5.01808,2.23676,0,63.489,0,47.3842,18.7049,13.3108,0,24.6789
20300110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,68.2461,31.472,0,0,123.41,15.7413,68.7088,0,16.6666,34.0193,7.42023,397.101,5.78594,2.54333,0,71.5478,0,54.7353,21.7898,15.4139,0,27.9409
20300111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,81.5796,37.2762,0,0,0,0,82.3944,0,19.9683,0,8.7887,413.597,6.13698,2.67572,0,3.8992,0,57.7406,23.3612,16.4032,0,29.5391
20300112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,94.9132,43.0804,0,0,174.093,31.9229,96.08,0.0542908,23.2701,46.867,0,229.114,6.48802,2.8081,0,79.343,0,60.7459,24.9325,17.3926,0,31.1373
20300113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,108.247,48.8846,0,0,199.435,36.3783,0,0,26.5718,53.2909,11.5256,153.205,6.83906,2.94049,0,83.2405,0,63.7512,26.5038,0,0,32.7355
20300114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,97.2701,43.6284,0,0,179.433,0,0,0,23.831,0,0,398.991,6.47233,2.7928,0,0,0,60.1569,0,17.1546,0,0
20300115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,86.2934,0,0.0492422,0,159.431,0,0,0,21.0901,42.2633,9.04711,406.984,6.1056,2.64512,0,72.5624,0,6.02694,0,15.9272,0,29.6204
20300116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,75.3167,33.1161,0,0,139.43,25.4368,76.9669,0,18.3493,36.7495,7.80785,308.627,5.73886,2.49743,0,67.2234,0,52.9683,20.5278,14.6998,0,28.0628
20300117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,55.0096,24.0197,0.0308531,0,101.659,18.5467,56.1356,0.0308083,13.3485,26.7459,5.66317,360.816,5.26089,2.31642,0,61.623,0,47.2125,18.3312,12.9524,0,26.0808
20300118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,34.7024,14.9233,0.0191515,0.0200696,63.8876,11.6566,35.3044,0,8.34767,16.7423,3.51849,334.452,4.78291,2.13542,0,56.0227,0,41.4568,16.1345,11.205,0,24.0988
20300119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,14.3953,5.82686,0.00745004,0.00820659,26.1166,4.76646,14.4732,0.0078296,3.34688,6.73866,1.37381,308.087,4.30494,1.95441,0,50.4223,0,35.701,13.9379,9.45764,0,22.1168
20300120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,9.59685,3.88458,0.00496669,0.00547106,17.4111,3.17764,9.6488,0.00521973,2.23125,4.49244,0.915876,328.949,4.32547,1.97821,0,54.3776,0,37.8075,14.4068,10.0515,0,22.2297
20300121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,4.79843,0,0.00248335,0.00273553,8.70553,1.58882,0,0.00260987,1.11563,2.24622,0.457938,349.811,4.346,2.00202,0,0,0,39.9141,14.8756,10.6453,0,22.3426
20300122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.798,0,2.02583,0,62.2881,0,42.0206,15.3445,11.2391,0,0
20300123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,103.041,103.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.672,4.25,2.00254,0,60.908,0,41.8661,14.9952,11.0124,0,21.9119
20350100,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.95,3.93019,1.80569,1.4904,548.957,3.65471,41.4854,134.868,10.7916,13.2609,61.4469
20350101,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.88,3.86447,1.78402,1.38368,536.445,3.3982,41.9279,132.146,10.6603,13.691,60.4478
20350102,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.918,3.68237,1.76334,1.35801,520.247,3.3315,40.2781,127.022,10.3778,13.6284,57.9146
20350103,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.957,3.50027,1.74265,1.33234,504.048,3.26481,38.6283,121.898,10.0952,13.5657,55.3814
20350104,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.995,3.31817,1.72196,1.30667,487.85,3.19811,36.9785,116.773,9.8127,13.5031,52.8482
20350105,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,3.23183,1.50388,0,0,45.3499,10.9524,3.3876,0,0.815071,1.70856,0,303.471,3.35996,1.70104,1.2573,468.916,3.07332,35.5678,116.117,9.53241,13.7391,53.0777
20350106,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,6.46367,3.00776,0.00394331,0.0377143,90.6998,21.9047,6.77519,0.00371139,1.63014,3.41712,0.709146,296.948,3.40174,1.68013,1.20793,449.982,2.94852,34.1572,115.461,9.25212,13.9751,53.3072
20350107,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,9.6955,4.51164,0.00591497,0.0565714,136.05,32.8571,10.1628,0,2.44521,5.12568,1.06372,290.424,3.44353,1.65921,1.15856,431.048,2.82373,32.7465,114.804,8.97182,14.2111,53.5367
20350108,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,30.1143,13.7145,0,0,412.58,99.7835,30.1994,0,7.3419,15.0721,3.23349,323.171,4.16234,1.93543,0,504.639,3.79653,40.1424,88.2457,11.1496,0,63.0627
20350109,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,50.5064,0,0,0,632.951,166.619,50.208,0,12.2318,25.0044,5.40034,0,4.87156,2.21037,1.97568,577.03,4.76147,47.447,0,13.3024,20.3692,72.4536
20350110,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,70.7405,32.0372,0,0,541.651,232.997,70.0776,0,17.0875,0,7.55348,387.576,5.5698,2.48242,2.37601,0,5.71049,0,200.691,0,23.3668,0
20350111,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,84.7631,38.1312,0,0,0,279.424,83.8025,0,20.4427,41.4071,8.99027,405.986,5.98399,2.64126,0,475.609,6.1775,57.0086,0,0,0,0
20350112,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,98.7856,44.2252,0,0,518.615,0,0,0,0,0,10.4271,0,6.39817,2.8001,2.76729,700.626,6.6445,0,0,17.125,25.55,0
20350113,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,112.808,50.3191,0,0,0,372.278,111.252,0,27.1531,54.4998,11.8639,0,6.81235,2.95895,2.96293,67.9203,7.11151,61.8266,240.235,17.9814,26.6416,98.2893
20350114,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,101.956,45.1599,0,0,0,0,0,0,0,0,10.6475,423.832,6.40002,2.76268,2.74679,679.417,6.59577,58.1286,112.757,16.7015,0,0
20350115,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,91.1047,0,0,0,281.087,301.053,89.1256,0,21.6101,0,9.43105,404.857,5.98768,2.5664,2.53065,0,6.08004,0,0,15.4215,22.8933,0
